Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
916,True,900,1600,1,45,1,64.88%,91.7,-386,-0.56724,-1.02343,-1.20124,0.947,0.022,6.864,100.35,8.45,112500,57089
917,True,900,1600,1,45,1,65.16%,55.55,-469,0.10165,-0.92758,-1.20259,0.511,0.548,6.351,117.6,6.8,112500,74986
918,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
919,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
920,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
921,True,900,1600,1,45,1,65.12%,91.5,-413,-0.28587,-1.21795,-1.19945,0.519,0.577,6.332,123.85,13.95,112500,70605
922,True,900,1600,1,45,1,65.36%,65.0,-584,-1.48515,-1.13777,-1.19901,0.572,0.616,6.261,132.05,17.65,112500,86294
923,True,900,1600,1,45,1,65.12%,78.15,-940,-0.48402,0.41394,-1.19854,7.935,0.577,5.997,102.3,14.9,112500,71050
924,True,900,1600,1,45,1,64.88%,52.65,-184,-0.80841,-0.34321,-1.19958,2.653,0.548,6.638,120.5,11.85,112500,55515
925,True,900,1600,1,45,1,64.76%,90.5,-609,0.67893,-0.62619,-1.19678,0.573,0.577,7.149,112.3,12.9,112500,48575
926,True,900,1600,1,45,1,65.2%,53.85,-661,-0.53695,-1.43826,-1.19999,0.61,0.541,6.025,123.35,7.9,112500,76913
927,True,900,1600,1,45,1,65.0%,65.65,-598,-0.61024,-1.57384,-1.19813,3.437,nan,6.252,110.7,14.75,112500,63665
928,True,900,1600,1,45,1,64.88%,70.45,-616,0.36285,1.95244,-1.19765,0.929,0.577,6.551,106.3,21.55,112500,56014
929,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
930,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
931,True,900,1600,1,45,1,65.08%,90.4,-416,-0.26855,-0.46958,-1.19845,0.522,nan,5.938,122.35,3.7,112500,68786
932,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
933,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
934,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
935,True,900,1600,1,45,1,65.0%,78.3,-288,-0.04939,-1.0402,-1.20243,0.573,0.548,6.802,112.35,26.6,112500,64836
936,True,900,1600,1,45,1,65.12%,77.8,-330,-0.48785,-1.2918,-1.20031,0.616,0.577,6.834,97.6,17.1,112500,71992
937,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
938,True,900,1600,1,45,1,64.88%,88.45,-231,0.2489,0.2919,-1.20245,0.706,0.548,6.352,126.7,14.9,112500,57251
939,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
940,True,900,1600,1,45,1,64.96%,72.0,-553,-0.05349,1.33789,-1.1995,0.518,0.577,6.559,106.05,20.25,112500,60548
941,True,900,1600,1,45,1,64.92%,84.05,-427,-0.6169,-0.733,-1.19955,0.513,nan,6.583,109.25,8.15,112500,59312
942,True,900,1600,1,45,1,64.96%,70.6,-489,-0.66308,-1.56093,-1.19828,0.804,nan,6.261,106.15,19.2,112500,60869
943,True,900,1600,1,45,1,65.12%,55.1,-434,-0.78177,0.49636,-1.19986,0.531,0.613,6.08,106.15,7.9,112500,71875
944,True,900,1600,1,45,1,64.92%,55.3,-353,-0.57064,-0.34045,-1.20198,1.839,0.548,6.707,109.15,10.6,112500,57723
945,True,900,1600,1,45,1,64.8%,92.45,-280,-0.17835,-0.98589,-1.20219,0.744,nan,6.993,83.35,9.2,112500,52165
946,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
947,True,900,1600,1,45,1,65.04%,65.8,-342,-0.22044,-0.86577,-1.19911,0.51,0.577,6.347,111.1,16.0,112500,66668
948,True,900,1600,1,45,1,64.76%,53.5,-366,0.80466,-1.40774,-1.19682,1.436,0.577,6.908,118.9,8.55,112500,48694
949,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
950,True,900,1600,1,45,1,64.88%,53.45,-296,0.32226,-0.52254,-1.19799,2.111,0.577,6.92,109.0,11.85,112500,56431
951,True,900,1600,1,45,1,64.88%,90.45,-208,-0.07032,-1.51905,-1.20328,0.685,nan,7.017,106.25,20.1,112500,55126
952,True,900,1600,1,45,1,64.96%,78.55,-279,-0.13337,-1.42582,-1.20109,0.544,0.577,6.729,104.5,17.25,112500,60310
953,True,900,1600,1,45,1,65.0%,84.3,-610,0.06631,-1.02145,-1.20213,0.479,0.473,6.647,111.8,20.7,112500,64790
954,True,900,1600,1,45,1,64.96%,58.45,-424,0.54617,-1.27529,-1.19943,0.616,0.548,6.757,104.85,13.6,112500,61780
955,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
956,True,900,1600,1,45,1,65.28%,54.9,-461,0.10393,-1.00873,-1.19893,0.512,0.548,5.651,118.9,6.6,112500,80988
957,True,900,1600,1,45,1,64.92%,92.25,-699,0.05858,-0.40602,-1.19852,0.499,nan,6.276,117.3,2.45,112500,59063
958,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
959,True,900,1600,1,45,1,65.0%,79.65,-506,-0.0335,-1.23628,-1.19833,0.594,nan,6.218,108.15,20.85,112500,63884
960,True,900,1600,1,45,1,64.8%,54.4,-635,0.30892,0.43479,-1.1972,2.425,0.577,6.641,108.55,14.3,112500,51263
961,True,900,1600,1,45,1,65.0%,54.95,-544,0.34134,-1.34335,-1.1996,0.499,0.354,5.824,93.8,3.3,112500,64315
962,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
963,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
964,True,900,1600,1,45,1,65.08%,64.8,-477,-0.56397,0.13144,-1.19997,0.513,0.577,6.034,108.35,13.15,112500,67975
965,True,900,1600,1,45,1,64.96%,64.45,-394,-0.01391,-1.34087,-1.20046,6.404,4.116,6.461,106.7,20.75,112500,60393
966,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
967,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
968,True,900,1600,1,45,1,64.96%,90.3,-374,-0.51659,-1.43165,-1.19854,0.648,0.577,5.967,102.8,19.6,112500,61531
969,True,900,1600,1,45,1,64.96%,67.05,-293,-0.14003,-1.36934,-1.19996,0.698,0.548,6.452,110.7,19.55,112500,60469
970,True,900,1600,1,45,1,64.88%,86.0,-340,-0.0337,-0.27019,-1.19769,0.5,0.479,6.892,100.9,17.65,112500,55986
971,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
972,True,900,1600,1,45,1,64.92%,54.6,-448,0.69458,-0.89069,-1.204,0.59,0.185,6.158,101.7,8.65,112500,59979
973,True,900,1600,1,45,1,64.88%,66.05,-299,0.61984,-1.02382,-1.20386,1.238,1.769,7.07,111.5,9.75,112500,57422
974,True,900,1600,1,45,1,65.24%,80.4,-379,0.14961,0.20547,-1.19979,0.552,0.548,5.941,116.8,21.85,112500,78035
975,True,900,1600,1,45,1,65.04%,54.9,-524,-0.62819,-1.37423,-1.20007,0.532,0.577,5.64,127.1,6.9,112500,65454
976,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
977,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
978,True,900,1600,1,45,1,64.72%,91.45,-247,-0.16152,-1.22541,-1.19995,5.147,0.577,6.361,86.65,15.5,112500,46874
979,True,900,1600,1,45,1,65.12%,66.35,-512,-0.6662,-0.30078,-1.19885,3.773,0.577,6.559,107.4,11.9,112500,70818
980,True,900,1600,1,45,1,64.84%,61.1,-276,-0.05352,-1.13476,-1.19916,0.59,0.577,5.955,104.1,12.95,112500,53064
981,True,900,1600,1,45,1,64.76%,69.75,-301,0.32434,-1.18051,-1.19715,6.565,0.577,6.573,110.1,21.8,112500,48374
982,True,900,1600,1,45,1,64.96%,62.15,-326,-0.88279,-1.27841,-1.19799,0.562,nan,6.238,110.25,9.55,112500,61211
983,True,900,1600,1,45,1,65.04%,91.8,-519,-0.29588,-1.40046,-1.20097,0.648,0.577,6.741,112.15,20.1,112500,67112
984,True,900,1600,1,45,1,65.0%,89.6,-542,-0.67411,-1.03584,-1.20174,0.796,0.577,5.986,113.1,11.25,112500,64728
985,True,900,1600,1,45,1,65.0%,62.55,-185,-0.31524,-0.90661,-1.19985,3.163,8.347,6.075,101.5,15.55,112500,64373
986,True,900,1600,1,45,1,65.04%,58.45,-395,-0.29359,-1.3019,-1.19881,0.52,nan,6.411,106.55,13.95,112500,66561
987,True,900,1600,1,45,1,65.08%,63.95,-736,-0.61453,-0.72,-1.20109,4.119,0.577,5.856,117.6,12.75,112500,69651
988,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
989,True,900,1600,1,45,1,64.8%,81.55,-342,-1.09576,-1.58563,-1.20575,0.501,0.493,6.164,111.3,18.7,112500,50015
990,True,900,1600,1,45,1,64.92%,68.45,-282,0.93128,-1.56328,-1.1978,1.75,0.48,5.889,111.9,18.2,112500,58610
991,True,900,1600,1,45,1,65.24%,90.25,-798,-0.6423,-0.77288,-1.20021,0.523,0.707,6.227,109.8,15.6,112500,79484
992,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
993,True,900,1600,1,45,1,65.16%,58.45,-557,-0.95335,-0.41225,-1.19972,6.121,0.707,5.577,113.15,12.5,112500,74330
994,True,900,1600,1,45,1,65.08%,57.65,-463,-0.26509,-1.0585,-1.20001,0.836,0.534,6.648,121.0,12.75,112500,67967
995,True,900,1600,1,45,1,64.92%,91.1,-502,-0.60682,-1.0084,-1.20159,0.516,0.577,6.557,118.55,10.65,112500,59659
996,True,900,1600,1,45,1,64.92%,56.0,-556,-0.24739,-1.02114,-1.19816,0.511,0.577,6.299,102.4,8.95,112500,58936
997,True,900,1600,1,45,1,64.92%,71.45,-732,-0.16456,-0.01642,-1.20363,2.842,0.533,7.126,102.25,17.6,112500,59934
998,True,900,1600,1,45,1,64.88%,61.0,-451,-0.0287,-1.24917,-1.19804,0.562,0.577,6.06,117.35,14.25,112500,56449
999,True,900,1600,1,45,1,65.04%,68.95,-83,-0.51237,-0.98883,-1.19866,0.499,0.493,5.999,125.5,8.35,112500,65815
1000,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
